Contract_ID,Product_Type,Premium,Expense_Ratio,Loss_Ratio_Old,Loss_Ratio_New,CSM_Old,CSM_New
POL-02156,종신보험,1277485.8845597352,0.14157726656713981,0.6543177874874175,0.9,260741.18741413075,-53114.37115809854
POL-02157,암보험,1192709.722343028,0.13075424832438418,0.6882291038951337,0.9,215900.31571372453,-36680.890979844815
POL-02158,상해보험,971651.1587171082,0.13484961657992192,0.6972331678462291,0.9,163156.9570808808,-33861.6703307281
POL-02159,건강보험,1371452.8799473885,0.11472153889747272,0.6147635185121485,0.9,370998.49708437745,-20189.896918196493
POL-02160,건강보험,1594833.6765553968,0.12743191958477887,0.6394827751655626,0.9,371732.2943223498,-43749.34916636491
POL-02161,건강보험,1116399.3574441373,0.13170184867068044,0.666498102523803,0.9,225289.4448186742,-35391.923485738946
POL-02162,암보험,1443828.7895124382,0.12945473379082906,0.6305488755400349,0.9,346513.6982271729,-42527.59263462386
POL-02163,종신보험,1548969.3817329556,0.14575968557122831,0.6267032337721495,0.9,352447.97114600963,-70880.35186756
POL-02164,상해보험,1566682.7255229289,0.14491363322462766,0.6813738560628836,0.9,272152.38974047283,-70365.41331349687
POL-02165,암보험,577949.1471967704,0.14854920289384352,0.6980378469058742,0.9,88664.88373719374,-28058.97040957985
POL-02166,종신보험,1789621.7085276004,0.13337140030034947,0.6773803331247481,0.9,338682.8061636636,-59722.18242146993
POL-02167,암보험,1187379.9721475719,0.14859570650628423,0.6523676622804113,0.9,236332.10962639996,-57701.568637923374
POL-02168,상해보험,893624.1225443217,0.14162390000159544,0.6442511231945315,0.9,191347.2445111843,-37196.12111579834
POL-02169,종신보험,862646.7612195225,0.11354160701699796,0.6539647720530365,0.9,200559.86909943417,-11681.62343492087
POL-02170,암보험,1224521.1692659257,0.12137178347756486,0.6462839702187736,0.9,284510.44815596985,-26170.20129324594
POL-02171,상해보험,1830247.309203439,0.11191962210945049,0.6502888056785667,0.9,435217.3851922367,-21815.856292543613
POL-02172,건강보험,1067521.3725239704,0.10020985804152827,0.6203453050529227,0.9,298313.3358381487,-224.02794452747042
POL-02173,상해보험,1624588.620175315,0.10940243765734543,0.6903741949309328,0.9,325280.6041902643,-15275.093220031275
POL-02174,건강보험,645228.0964808279,0.10020302931434379,0.6754535001523267,0.9,144752.7104501229,-131.00021802386308
POL-02175,암보험,1214085.0532265925,0.1359919230675245,0.668097742269322,0.9,237851.80908715434,-43697.25583316293
POL-02176,종신보험,1987529.2105891034,0.12127671488605998,0.6949924970974473,0.9,365170.30806733377,-42288.09234142027
POL-02177,종신보험,1655656.7041885054,0.11562873635389291,0.6284394331912838,0.9,423735.250907764,-25875.82212231745
POL-02178,암보험,815792.7326609194,0.1380860445547594,0.6081159410893614,0.9,207046.57567529797,-31070.318363572715
POL-02179,종신보험,1252162.210546866,0.14162433873098224,0.6826138660355331,0.9,220082.2780492458,-52120.42399793828
POL-02180,종신보험,850437.1454728498,0.148764976932494,0.6998416963649254,0.9,128750.50860458119,-41471.54778151958
POL-02181,건강보험,1114341.3908937639,0.13210067923376206,0.6578432438020199,0.9,234074.18096999428,-35771.115545985005
POL-02182,암보험,1670126.035602447,0.12307644792700259,0.6058809387912681,0.9,452675.32519954175,-38540.576492111184
POL-02183,상해보험,1656837.2229356056,0.1152632150803718,0.6780468040154941,0.9,342451.6539698189,-25288.6628868321
POL-02184,건강보험,842150.5668535777,0.11111591046071131,0.6073749048845841,0.9,237073.1194314479,-9361.270295581668
POL-02185,암보험,1883334.9772322902,0.11064629752413006,0.6540013986259281,0.9,443247.2258127972,-20050.544505215723
POL-02186,건강보험,1388852.2741472402,0.12045946873598994,0.6277532474210527,0.9,349695.34176664805,-28415.179681824015
POL-02187,상해보험,1069886.4364430218,0.1495893177643965,0.6915026780592395,0.9,170013.51831052292,-53054.938468590815
POL-02188,상해보험,1252903.371171291,0.10004268487187017,0.6451331213259485,0.9,319270.0914707594,-53.480019864173556
POL-02189,암보험,1407606.8801566155,0.10986029486155005,0.6898463348478553,0.9,281934.3260707977,-13879.418887490805
POL-02190,상해보험,1339835.797768678,0.1094196491201787,0.6299081085254568,0.9,349258.0017910102,-12620.783093635677
POL-02191,건강보험,1229607.5533042673,0.1358559742766146,0.6387362583821351,0.9,277163.0932962523,-44088.77680160887
POL-02192,상해보험,1257399.2061341002,0.11762423637990309,0.694711918824708,0.9,235968.36946579505,-22160.7008328099
POL-02193,건강보험,764617.8656418293,0.12286304022959103,0.6201314450931635,0.9,196511.00809069522,-17481.489022433194
POL-02194,건강보험,1719099.356457019,0.10743120652349525,0.6578501151651145,0.9,403504.72883355303,-12774.982352239922
POL-02195,상해보험,1312640.479911523,0.12024985194384738,0.6388510328560111,0.9,316213.93018657505,-26580.77537370914
POL-02196,암보험,696619.7925570547,0.10515999059529181,0.6774166885068726,0.9,151461.38870091614,-3594.55157808855
POL-02197,종신보험,1649235.652374167,0.12665216439442917,0.6129296371171357,0.9,429490.9774741797,-43955.69973222997
POL-02198,상해보험,1898665.9675660261,0.1048969182691428,0.6437214969004668,0.9,477289.6599902743,-9297.6120635738
POL-02199,건강보험,1920960.348855443,0.1395254190586578,0.6698932626845263,0.9,366099.1556039432,-75926.76278357694
POL-02200,건강보험,1053526.5986167593,0.12833008587702446,0.640701623500616,0.9,243331.2376077016,-29846.499012542296
POL-02201,상해보험,703275.3103411311,0.13619839368867584,0.6058531739275377,0.9,181408.76383671572,-25457.436555253957
POL-02202,암보험,1277599.4399495977,0.12092581933263419,0.6705112261335343,0.9,266459.91390665655,-26734.81505985993
POL-02203,암보험,668913.844023831,0.11907456466211136,0.6503198327684983,0.9,154255.28006812275,-12759.240371214051
POL-02204,건강보험,1900981.1277689259,0.10491044445244319,0.60113086866801,0.9,558809.9161017534,-9334.662233052155
POL-02205,건강보험,775369.441032719,0.12619278035214113,0.6612655895228373,0.9,164798.28494622087,-20309.08146073247
POL-02206,암보험,879148.7899267462,0.1257251082428546,0.6919881022528787,0.9,160257.2104123076,-22616.197782440206
POL-02207,종신보험,1109954.7903274556,0.12340510222248027,0.6111025948211689,0.9,294684.45346146973,-25978.60532994578
POL-02208,상해보험,1074746.7028386886,0.13702591823412247,0.6590671235009169,0.9,219148.33108113252,-39793.48354169803
POL-02209,건강보험,1691994.3385968334,0.14162522000161773,0.672866888176263,0.9,313878.3027280597,-70429.63658558491
POL-02210,건강보험,1184475.2308264435,0.13753948374742542,0.6070773670140305,0.9,302495.0146435086,-44464.58867683727
POL-02211,암보험,756152.3900050053,0.1071932871403422,0.6022615458164186,0.9,219696.42246414884,-5439.221263162037
POL-02212,상해보험,900814.8432291112,0.1311029754641054,0.6464195866644947,0.9,200410.9783181394,-28018.02196665702
POL-02213,암보험,1263670.077781283,0.10401615528447668,0.6791186687234363,0.9,274046.03381397226,-5075.095260716382
POL-02214,상해보험,721180.8761392024,0.1347311143720238,0.6160719410099328,0.9,179716.07085085282,-25047.415492106993
POL-02215,상해보험,1417483.5134690213,0.11909195482805633,0.6836637272214923,0.9,279590.56882020656,-27062.531208665165
POL-02216,상해보험,1348620.959826719,0.10662494781331433,0.6656577255423596,0.9,307104.3596282455,-8934.543478793925
POL-02217,건강보험,1572053.4745733866,0.14310254284880639,0.6332173287788485,0.9,351637.12300076627,-67759.50224841438
POL-02218,종신보험,1906556.9230690515,0.13070041695194687,0.651582579849245,0.9,415089.8597185346,-58532.09248084081
POL-02219,암보험,1868381.8416517335,0.11773624839737637,0.6965574979726739,0.9,346970.1921633695,-33138.08444468271
POL-02220,종신보험,1919113.427103247,0.10153635898252499,0.6216436970632339,0.9,531248.8713325525,-2948.4471522144245
POL-02221,암보험,867073.3955355515,0.12686551295018053,0.649953539774404,0.9,193514.26177293542,-23294.371536517385
POL-02222,상해보험,697347.9599590319,0.14616129392431162,0.662448655610762,0.9,133465.46124817253,-32190.48414718798
POL-02223,건강보험,953415.0507446728,0.12981899163511829,0.6138014605475666,0.9,244436.11959214177,-28429.875422951296
POL-02224,종신보험,1842627.759149472,0.14858253023097465,0.604352208862331,0.9,455249.3080681819,-89519.51881331233
POL-02225,건강보험,1958080.2119352324,0.10682255591352294,0.6013459952931471,0.9,571429.3851026093,-13359.11172909101
POL-02226,암보험,1788987.426605714,0.12841525522974184,0.6324692856600016,0.9,427774.54985530174,-50834.53432980046
POL-02227,건강보험,665026.5816913154,0.13990625240032148,0.6073947294484865,0.9,168051.56423783887,-26538.71862189666
POL-02228,건강보험,1921141.9970896898,0.1262770365562858,0.6803769952541114,0.9,371445.0594570131,-50481.91848734174
POL-02229,종신보험,1135037.041026179,0.10455331779937363,0.6997319527161745,0.9,222143.4674392713,-5168.184361852903
POL-02230,상해보험,513965.43614353053,0.12914430007736089,0.6061303821734464,0.9,136059.66339519856,-14979.16290035873
POL-02231,건강보험,1163590.6111222904,0.13058689529212358,0.6432726275933439,0.9,263134.93596518517,-35590.624185295615
POL-02232,상해보험,569103.7545132014,0.13643546242376764,0.6025732122982574,0.9,148531.14311107172,-20735.558462790847
POL-02233,암보험,1315816.8817416765,0.13806057575827368,0.6133990890757263,0.9,327033.5688051573,-50080.748111544555
POL-02234,건강보험,1007831.0411555769,0.13853863441053035,0.6322922560910674,0.9,230963.74222647113,-38840.43204267897
POL-02235,종신보험,1210152.400391073,0.1331722196819483,0.6393698213057649,0.9,275258.7950867731,-40143.44127440977
POL-02236,암보험,1419755.5411146756,0.11079055932093292,0.693978294642864,0.9,277180.5013830678,-15319.95638762115
POL-02237,암보험,1803201.6437267305,0.12021178779197397,0.6395836808756895,0.9,433137.20572907815,-36445.92896914337
POL-02238,종신보험,1492852.3647078928,0.13880649863071992,0.6496277659057402,0.9,315836.40847791,-57932.37324690387
POL-02239,건강보험,1151073.302717271,0.14767134917004066,0.6245583368273866,0.9,262180.3275998913,-54873.21733414696
POL-02240,건강보험,1729141.7805055475,0.1039473482418311,0.6000125138756576,0.9,511895.3711192734,-6825.524767155319
POL-02241,암보험,1858373.2063596984,0.12677683388985975,0.6899334456733135,0.9,340620.7054609585,-49761.35065205974
POL-02242,건강보험,679639.9496482958,0.11562611356621533,0.6081714757036305,0.9,187718.19252137988,-10620.13103734115
POL-02243,상해보험,1297899.4663291872,0.11126969471584149,0.6964248841036229,0.9,249593.10352242674,-14626.930757383554
POL-02244,종신보험,926767.9396136662,0.12529053417598576,0.613084410410026,0.9,242465.71355733305,-23438.456250007355
POL-02245,상해보험,570591.7968154211,0.13030446702782683,0.660487848075044,0.9,119372.18883304736,-17291.480292941407
POL-02246,건강보험,1502820.042670978,0.10048861157097407,0.6999410587856636,0.9,299918.29131049896,-734.2952619408115
POL-02247,암보험,1794156.1661888384,0.13901032861005955,0.6138464596069676,0.9,443413.51735213475,-69990.62162079124
POL-02248,종신보험,744353.981716091,0.14099410656297237,0.6423943084939824,0.9,161235.695738189,-30514.12644704224
POL-02249,건강보험,1718620.4864358508,0.14827554122839665,0.6780423668971476,0.9,298493.6012224733,-82967.33414890105
POL-02250,건강보험,1780093.6003054124,0.10903218666123475,0.6032190149849967,0.9,512219.7944451159,-16078.137672427929
POL-02251,암보험,1871510.6639997254,0.1297276281180474,0.6689782751140044,0.9,376724.0487014077,-55635.57303834381
POL-02252,암보험,897927.6336290786,0.12133126867381973,0.6080373337890799,0.9,243007.41037621902,-19153.935602589063
POL-02253,상해보험,1855929.597784834,0.11674139257776753,0.6236520142273226,0.9,481811.56009052007,-31070.845993214134
POL-02254,종신보험,980994.1321046483,0.12828167257187523,0.616007616249336,0.9,250850.7071826983,-27744.154839114595
POL-02255,종신보험,1328507.0201832543,0.13911915466117752,0.6907336431646935,0.9,226041.75255286976,-51970.07159100885
POL-02256,암보험,575761.2062484232,0.10115263917226051,0.618045671678168,0.9,161674.719261352,-663.6449201899103
POL-02257,상해보험,565821.6325531154,0.14847000562830934,0.6040434095515157,0.9,140033.26345794645,-27425.377714468694
POL-02258,종신보험,1580559.8190983043,0.14049407928528554,0.6587625678447762,0.9,317286.8774972967,-64003.31462970334
POL-02259,암보험,1166719.9669666865,0.13755768518227893,0.6346180925409701,0.9,265807.0690889419,-43819.30121521371
POL-02260,건강보험,884438.5630538263,0.13801936910902518,0.6405706220641366,0.9,195823.55005254378,-33625.796182999286
POL-02261,종신보험,785620.2440373653,0.11945303548093263,0.6119062744862547,0.9,211049.56446194454,-15282.698481797834
POL-02262,상해보험,1504930.2362888271,0.1375810275422407,0.6748234491433194,0.9,282318.1752283263,-56556.82465912124
POL-02263,상해보험,500602.3160380098,0.11933851043014788,0.6601553649643518,0.9,110385.87667807945,-9680.903110057252
POL-02264,상해보험,1708836.7537952813,0.14493534147873965,0.6364217044748279,0.9,373625.1158329164,-76787.16306321196
POL-02265,건강보험,618874.4091948932,0.10886111916532348,0.6171574943763136,0.9,169560.06867481704,-5483.91988824513
POL-02266,종신보험,787234.4223621791,0.11461737121075757,0.659345173917056,0.9,177944.4652185228,-11507.297781554304
POL-02267,종신보험,1079354.5929486344,0.1275668771349538,0.6778597279507377,0.9,210013.68746636738,-29754.435448863092
POL-02268,건강보험,1227288.1095741554,0.11596055179436363,0.6312397283867195,0.9,310258.09023743466,-19588.195439464955
POL-02269,종신보험,1032492.6737209128,0.12121186226476367,0.6025860383538597,0.9,285176.64407760685,-21901.092384345604
POL-02270,건강보험,981068.2474764409,0.12462113446992973,0.6214343984752984,0.9,249136.85324976387,-24155.01324529577
POL-02271,건강보험,1945874.0181097826,0.14281766744067542,0.6682397818892829,0.9,367658.4002642252,-83317.78658887553
POL-02272,건강보험,1462369.5218650913,0.12615961268043463,0.6989096377456923,0.9,255813.39661384685,-38255.0202876632
POL-02273,상해보험,535149.4330510823,0.11812299243072802,0.6013376239408776,0.9,150130.4920972353,-9698.509124493166
POL-02274,종신보험,1145263.8626664698,0.1123868082017558,0.6306153562132101,0.9,294330.3338790385,-14186.163807251578
POL-02275,건강보험,1812513.0496159552,0.12043379893960986,0.6062020870448839,0.9,495476.0239498089,-37036.527231271575
POL-02276,종신보험,952184.279616002,0.1257868052207185,0.6316349287763032,0.9,230979.21146454476,-24553.790552688028
POL-02277,상해보험,641834.5171615824,0.1373057428601618,0.6405914343127421,0.9,142553.25804945367,-23944.11345600612
POL-02278,건강보험,1637577.1573848766,0.10605243880861694,0.6920862091946255,0.9,330563.5389887183,-9911.335539460868
POL-02279,암보험,1409020.7479041219,0.11108045941195754,0.6080560799404978,0.9,395742.44338054326,-15612.597207757717
POL-02280,상해보험,1355468.761739756,0.11898270079343366,0.677713405306577,0.9,275572.07732148934,-25730.45793895184
POL-02281,암보험,580364.8394111119,0.11801992025597573,0.6395534396062963,0.9,140695.8980725079,-10458.128125560408
POL-02282,종신보험,710748.514693276,0.11958740438026058,0.6811262849666927,0.9,141642.44929535573,-13921.718569966793
POL-02283,종신보험,1433824.0943196707,0.13967606323201623,0.6513402185325621,0.9,299645.8905264608,-56888.49542981569
POL-02284,상해보험,811735.7621882537,0.11620772014810865,0.603928203884341,0.9,227175.67901463082,-13156.38606775891
POL-02285,종신보험,1256105.1196226366,0.12509490902013323,0.6946205884714838,0.9,226456.28658939994,-31521.843696653665
POL-02286,암보험,1317322.5290440903,0.1311953516428948,0.6082734063434522,0.9,343203.6746244233,-41094.339520637935
POL-02287,건강보험,925260.7854064091,0.11160892750918026,0.6597683502533755,0.9,211535.63953916891,-10741.28538487022
POL-02288,건강보험,1922637.7333122394,0.13593476935737694,0.6877667762933515,0.9,338958.0606565348,-69089.54350436537
POL-02289,건강보험,1763696.1602533627,0.12735556598691405,0.6079769797750194,0.9,466792.9727837105,-48246.90669267785
POL-02290,상해보험,1583560.2614491978,0.1223390581515689,0.6553893388416012,0.9,351980.4777702278,-35375.24476702731
POL-02291,종신보험,616990.7996141136,0.1404892013369157,0.6824289875524452,0.9,109257.84823426866,-24981.46470860047
POL-02292,암보험,659195.0289635292,0.1121747629592591,0.6986324708645796,0.9,124714.93097918486,-8025.543221552919
POL-02293,종신보험,1239172.0187974335,0.14415879853071617,0.6724327400814021,0.9,227274.63336255256,-54720.34752297672
POL-02294,종신보험,741070.0237864784,0.1280524367683352,0.6278334375463294,0.9,180905.6609282469,-20788.81998317886
POL-02295,종신보험,1967398.1952942112,0.1304587439689829,0.6699570329845409,0.9,392661.64023083454,-59924.47791550546
POL-02296,건강보험,737780.3510411142,0.14375294820844714,0.670576676930764,0.9,136983.9543427281,-32280.065488311837
POL-02297,암보험,1231201.753195961,0.1408791343924668,0.6699966012104617,0.9,232850.12589757095,-50330.46193313845
POL-02298,암보험,1046181.5852622581,0.13007810344109502,0.6854260437093105,0.9,193016.16380850106,-31467.157939686993
POL-02299,종신보험,1459079.632181147,0.1376593851924087,0.6087380062519491,0.9,370026.40081154584,-54948.04189470785
POL-02300,건강보험,693554.6133341374,0.12166597451164485,0.6108419845415433,0.9,185520.33902882537,-15026.536574931133
POL-02301,건강보험,1145474.6420635865,0.1273688876749873,0.6640617124225557,0.9,238910.9586986839,-31350.36681318461
POL-02302,암보험,912057.5492107155,0.10310350683542556,0.6953881096098188,0.9,183787.24245036326,-2830.5768382769593
POL-02303,건강보험,1831627.287007532,0.10449289590000235,0.6465838638919246,0.9,455934.5991354371,-8229.310728128614
POL-02304,건강보험,560878.5682020426,0.1414712702093166,0.6960562701625674,0.9,91127.32052848185,-23260.34665652153
POL-02305,건강보험,1870591.241009689,0.10298358278412484,0.6938085259516154,0.9,380118.9015029737,-5581.063822811266
POL-02306,상해보험,1749491.2078295005,0.10846995628163036,0.690290973823432,0.9,352065.98345297977,-14818.11404541261
POL-02307,종신보험,946356.0746612232,0.13979163294752206,0.6909850974864085,0.9,160145.46912788355,-37657.053560577195
POL-02308,암보험,1683935.982015657,0.10005729753141282,0.6898318793327985,0.9,353813.1752892823,-96.48537482675722
POL-02309,암보험,546820.3405081213,0.11412021644229321,0.6819889383539182,0.9,111491.66140082435,-7721.221563023159
POL-02310,상해보험,1950298.3254400904,0.12920193289133108,0.669497895860533,0.9,392595.3868960429,-56952.48081757695
POL-02311,종신보험,1289892.413884684,0.12977249657346482,0.6024408178592608,0.9,345416.0142525504,-38403.317472520044
POL-02312,암보험,954921.5390981679,0.13885764541147366,0.6132253592156052,0.9,236741.27879010324,-37106.00256205531
POL-02313,건강보험,1043874.8188920156,0.12529631272460853,0.6134232054531467,0.9,272744.1156422144,-26406.183864036546
POL-02314,암보험,599608.0301907461,0.12547009347654853,0.6023540284279589,0.9,163198.84213027492,-15272.072578247447
POL-02315,건강보험,1984024.2710630589,0.13626552877703502,0.6116701768423637,0.9,500101.6779194968,-71951.68929657333
POL-02316,상해보험,558937.9177260387,0.12493122316331418,0.6919746433567106,0.9,102338.25371515077,-13935.005961266022
POL-02317,건강보험,1482360.6847217884,0.13042455432818084,0.6663804286910786,0.9,301208.30450362596,-45100.16318627744
POL-02318,암보험,1164103.8915596874,0.14488870341275256,0.6312073018295422,0.9,260647.5116332045,-52255.1143298539
POL-02319,암보험,1923374.3272830725,0.12007255038061859,0.679336001223668,0.9,385812.44211684243,-38607.02808517791
POL-02320,암보험,868999.6104601927,0.11925625354596112,0.648836948695485,0.9,201526.91691525397,-16733.676830362932
POL-02321,상해보험,1298130.235907017,0.10017744959323857,0.6142127036915876,0.9,370758.7776937355,-230.35268233241936
POL-02322,상해보험,1223534.3128741295,0.13067131307606158,0.6884502081226492,0.9,221311.02527385316,-37527.403969466344
POL-02323,종신보험,1554299.666075152,0.10148859537035661,0.6338661946236472,0.9,411337.9615407084,-2313.723287066327
POL-02324,암보험,602015.3479286308,0.1252074244864158,0.6698859230529894,0.9,123356.94967395597,-15175.256422574314
POL-02325,건강보험,790683.6950350322,0.14021168945161133,0.6290594160499607,0.9,182433.5748533651,-31794.727199201294
POL-02326,상해보험,821847.2301392747,0.12749605352598314,0.65000712506738,0.9,182858.3963878374,-22597.555430090502
POL-02327,암보험,1607226.1322625345,0.1134818082608338,0.6816252711530415,0.9,329309.2562816118,-21668.314546965034
POL-02328,암보험,783708.0444901101,0.13930842107246855,0.6156777346424367,0.9,192019.32077767595,-30806.32581069818
POL-02329,상해보험,1360237.645836465,0.11348585020412695,0.6977251395239278,0.9,256797.91889210706,-18343.961133764886
POL-02330,종신보험,822865.7307514306,0.13665158904729494,0.6070215922860726,0.9,210922.55495330802,-30159.336604603497
POL-02331,상해보험,1792437.4251259677,0.13051292275951157,0.6534008909740504,0.9,387320.9673167044,-54692.50470412649
POL-02332,상해보험,1913278.1817344578,0.10849981483740007,0.6916025519351947,0.9,382459.7802343514,-16262.510277180407
POL-02333,건강보험,1277739.4624133608,0.1452566937422093,0.6945693884882524,0.9,204660.5355834917,-57826.26353277663
POL-02334,건강보험,1028463.3263137675,0.11003218414785979,0.6232108962879775,0.9,274349.7088121729,-10317.733478900147
POL-02335,종신보험,851086.6625262487,0.14947935370703347,0.6143984981214808,0.9,200960.41103579814,-42111.218010474906
POL-02336,암보험,574671.5022845657,0.10036552443274704,0.6724403000317891,0.9,130562.01816526832,-210.05647488847032
POL-02337,상해보험,902750.1142962431,0.11317416885714515,0.6041973568276237,0.9,255142.88749144776,-11892.982441545812
POL-02338,종신보험,1481353.669917977,0.10999301486370995,0.6485238969030314,0.9,357721.85897746444,-14803.18924190166
POL-02339,건강보험,1300425.3969638161,0.10069967050852313,0.6796355226793181,0.9,285657.6935976815,-909.8692987900971
POL-02340,상해보험,1916061.9174213912,0.13661839500736578,0.6560254724516834,0.9,397307.18890549836,-70163.11215070721
POL-02341,암보험,1094415.8937375508,0.1346712901049798,0.6188013265774005,0.9,269803.4865443325,-37944.81094727539
POL-02342,건강보험,1540795.0134925917,0.13961754821774652,0.6487044299469963,0.9,326152.4405097402,-61042.52074070619
POL-02343,건강보험,1233984.1212126822,0.11283492732322827,0.6921274716448893,0.9,240673.30271275717,-15838.096513782502
POL-02344,건강보험,1268864.3238863174,0.1222167583541485,0.6617212978044277,0.9,274153.2922899117,-28190.052067982357
POL-02345,종신보험,901661.4719061763,0.13295567608107736,0.672149062756902,0.9,175729.54804688616,-29714.863402927404
POL-02346,암보험,1182426.1652629995,0.12198842519440718,0.6336263879662515,0.9,288967.43932152406,-25999.689282795236
POL-02347,상해보험,1206177.4955190609,0.13486628851589577,0.6188483775167617,0.9,297063.8273078047,-42054.93256014818
POL-02348,종신보험,1559963.782623401,0.1316986704220221,0.6255642229899603,0.9,378661.09497610363,-49448.777815670146
POL-02349,종신보험,1910959.9987791707,0.10573239015110883,0.6533177593760294,0.9,460445.5259654612,-10954.368276164701
POL-02350,종신보험,993981.9162237565,0.1390521560538484,0.6280220153610704,0.9,231524.06143500525,-38817.136907073436
POL-02351,건강보험,563300.7028719477,0.1360338179546259,0.6541964787426101,0.9,118163.42131168688,-20297.874981000594
POL-02352,암보험,1244442.6882509594,0.13279171938087025,0.6707791927376177,0.9,244444.74217395287,-40807.41541870129
POL-02353,종신보험,1316691.9982237527,0.10775468031355012,0.67343958761703,0.9,288099.75658129546,-10210.525517634736
POL-02354,상해보험,752660.8266978728,0.11339982243976819,0.6164684939661094,0.9,203317.5362912404,-10085.52143512065
POL-02355,암보험,1640696.9094141,0.11965885157938003,0.6750430848833863,0.9,336831.8983542389,-32254.217028919345
POL-02356,상해보험,1977393.6626622374,0.11399648108282218,0.6672688139592359,0.9,432524.6193881287,-27676.552992744506
POL-02357,암보험,1918662.0755126914,0.11139051453380658,0.6012005133368706,0.9,551440.6949866158,-21854.54825659085
POL-02358,상해보험,795659.0582354784,0.14026788350808878,0.605887217508975,0.9,201973.99326264317,-32039.506269181882
POL-02359,건강보험,1813044.859851141,0.13191161231801013,0.664624950186038,0.9,368888.33951967955,-57857.18468273066
POL-02360,종신보험,1556740.454617527,0.12827360657751252,0.638370389956371,0.9,363274.73092357145,-44014.667157153985
POL-02361,상해보험,1180769.8457103674,0.1112976355426627,0.6146103999575666,0.9,323639.52663284575,-13339.907376601825
POL-02362,암보험,1310916.4914870935,0.14590382811343205,0.6044396559169632,0.9,327278.8439917657,-60176.08529628698
POL-02363,종신보험,1774400.262473687,0.10955915195486582,0.6159398340672431,0.9,487074.67125166324,-16961.761737739806
POL-02364,종신보험,1220202.4094575597,0.13974754664123384,0.6957513964321617,0.9,200724.586020158,-48500.0521816603
POL-02365,암보험,1059811.0536576903,0.14833363333526464,0.672756564157097,0.9,189610.58630530955,-51224.518872151304
POL-02366,상해보험,1239871.2395389788,0.1363546364612118,0.6527705420934293,0.9,261457.62625301795,-45075.068172151645
POL-02367,건강보험,1368694.7060525736,0.1496429387592315,0.6941540500054592,0.9,213794.2345472386,-67946.02747265229
POL-02368,건강보험,783616.4806675233,0.13255255584889733,0.6619110437681603,0.9,161061.71071715225,-25508.719251045946
POL-02369,상해보험,1851361.595400486,0.11087301718019475,0.6725645188280667,0.9,400935.42883960536,-20129.88643354229
POL-02370,종신보험,1511280.423244421,0.11019097468582557,0.6282651818505872,0.9,395266.0904466227,-15401.420536467685
POL-02371,종신보험,1449903.3760062335,0.11622821421277382,0.6588981843589196,0.9,326044.99388558196,-23529.34257365314
POL-02372,종신보험,649244.3392709572,0.10035650101105031,0.614347724429784,0.9,185226.66665046147,-231.45626336880383
POL-02373,종신보험,1406260.9072588878,0.13408492350414172,0.6404483145197775,0.9,317065.0932532071,-47932.29545078416
POL-02374,상해보험,681440.9933577385,0.11343338923139139,0.603324032498661,0.9,193013.10389748012,-9154.06210200051
POL-02375,종신보험,618046.5127930986,0.14075916161463764,0.6216628087582681,0.9,146834.2727272811,-25191.05770029713
POL-02376,암보험,1290966.34346359,0.11795863252796501,0.6074868629422674,0.9,354440.6247942517,-23183.990168233307
POL-02377,종신보험,1104178.3010697425,0.12399782467316564,0.638777881950723,0.9,261937.91723250475,-26497.87727698561
POL-02378,건강보험,1383215.405234335,0.14828444582801847,0.684303516463849,0.9,231566.90957956028,-66787.7893025179
POL-02379,종신보험,633833.2520858579,0.11210860615236386,0.6377934106345052,0.9,158520.41804009306,-7674.837215779625
POL-02380,상해보험,1146474.5942708876,0.13606270487148697,0.6831639625994643,0.9,207252.03306623735,-41344.97493584881
POL-02381,건강보험,762180.072567737,0.13775588946527084,0.6656498312578887,0.9,149840.2420456242,-28776.786572499605
POL-02382,상해보험,1980650.1288861749,0.11104990787618176,0.6509529446630827,0.9,471389.0807926478,-21886.001459139796
POL-02383,상해보험,1341725.3186527616,0.12504984183060977,0.623689169326133,0.9,337123.2303207273,-33610.007012376205
POL-02384,건강보험,1531155.2914113011,0.11751009626564841,0.6922156092844152,0.9,291339.4927665721,-26810.67655026887
POL-02385,상해보험,988127.4210239118,0.13859531217000445,0.6054200808842033,0.9,252945.40948316545,-38137.08627815932
POL-02386,상해보험,642108.3721690162,0.13112416595145188,0.6688913017698814,0.9,128411.74248043673,-19985.087534205097
POL-02387,종신보험,1963806.294175305,0.12379915274302736,0.6621239892809369,0.9,420405.4811306119,-46736.92595279664
POL-02388,암보험,929388.5530747748,0.13896816325238592,0.6441041522256526,0.9,201610.10683972694,-36216.56486111658
POL-02389,상해보험,1135712.2777603613,0.11175777850042086,0.6240320955292605,0.9,300066.68397310254,-13353.453402114805
POL-02390,상해보험,1474795.8825538624,0.13768109402921797,0.6430695936845267,0.9,323347.9830125354,-55571.92232441562
POL-02391,상해보험,537045.9465291669,0.14326871560464122,0.687277272555342,0.9,91004.59018178647,-23237.288326995887
POL-02392,종신보험,1715388.6957759303,0.14393107984037862,0.6836766110254954,0.9,295719.8183273894,-75358.87775141538
POL-02393,암보험,1304867.2850429304,0.1391836796509802,0.6941381249977029,0.9,217492.92424392808,-51129.50168416647
POL-02394,건강보험,917325.7806032333,0.12040070834991344,0.6307793206625247,0.9,228248.974115839,-18714.095711943268
POL-02395,종신보험,592411.9779387038,0.14909040113589134,0.6387104158368873,0.9,125709.33773413327,-29081.741634717793
